date,open,high,low,close,volume
2020-01-02,1279.0,1288.0,1279.0,1286.75,3068583
2020-01-03,1282.2,1285.0,1263.6,1268.4,5427775
2020-01-06,1260.0,1261.8,1236.0,1240.95,5445093
2020-01-07,1258.9,1271.45,1252.25,1260.6,7362247
2020-01-08,1246.95,1262.15,1240.05,1257.3,5666055
2020-01-09,1265.0,1275.8,1263.1,1271.4,4773158
2020-01-10,1284.1,1286.9,1275.1,1282.7,4607290
2020-01-13,1282.7,1296.5,1276.0,1286.0,3725784
2020-01-14,1289.0,1292.55,1277.5,1289.5,3943145
2020-01-15,1286.4,1287.95,1274.1,1284.25,5893724
2020-01-16,1282.05,1291.0,1279.35,1287.65,3575200
2020-01-17,1281.75,1284.9,1271.9,1278.15,8459407
2020-01-20,1304.85,1304.85,1252.5,1254.9,11089225
2020-01-21,1250.0,1250.0,1238.4,1244.35,7492402
2020-01-22,1248.05,1255.0,1234.4,1240.85,9184155
2020-01-23,1240.0,1246.85,1231.0,1244.85,5754460
2020-01-24,1246.0,1254.0,1239.1,1244.55,5915878
2020-01-27,1235.0,1235.0,1211.75,1213.2,9444276
2020-01-28,1218.8,1227.8,1213.25,1223.2,6706079
2020-01-29,1225.3,1242.0,1222.25,1235.85,6894175
2020-01-30,1238.95,1238.95,1217.2,1226.05,6055992
2020-01-31,1231.45,1237.8,1220.25,1226.3,5589134
2020-02-01,1220.0,1227.7,1191.35,1198.7,4913643
2020-02-03,1197.0,1197.95,1177.7,1192.8,6538505
2020-02-04,1198.0,1234.0,1198.0,1229.8,10448852
2020-02-05,1234.9,1248.0,1227.3,1244.65,9010341
2020-02-06,1244.65,1248.7,1237.2,1239.8,5913775
2020-02-07,1246.0,1247.0,1231.6,1242.2,3407724
2020-02-10,1242.95,1242.95,1226.05,1240.3,4609917
2020-02-11,1243.3,1255.0,1238.05,1240.6,5806760
2020-02-12,1245.2,1252.9,1244.05,1249.0,3148965
2020-02-13,1259.9,1259.9,1233.6,1241.4,4556070
2020-02-14,1243.2,1248.4,1215.0,1219.35,7344429
2020-02-17,1225.0,1233.0,1214.45,1217.15,5076345
2020-02-18,1216.9,1218.5,1203.5,1213.25,5264558
2020-02-19,1222.5,1230.0,1213.9,1227.2,5006134
2020-02-20,1230.0,1230.0,1214.1,1217.1,5561707
2020-02-24,1208.95,1214.75,1200.0,1209.95,8284042
2020-02-25,1204.0,1209.0,1198.0,1200.3,6943340
2020-02-26,1197.5,1204.7,1185.65,1199.25,6907393
2020-02-27,1195.0,1202.5,1181.0,1199.45,10327549
2020-02-28,1175.5,1185.0,1170.1,1177.65,12156528
2020-03-02,1200.2,1201.15,1166.15,1179.6,7332449
2020-03-03,1175.0,1185.35,1168.0,1181.8,11184775
2020-03-04,1178.35,1180.0,1133.1,1148.85,17144435
2020-03-05,1153.0,1165.0,1142.75,1151.35,9774854
2020-03-06,1125.0,1140.9,1101.0,1134.9,11526783
2020-03-09,1110.0,1118.4,1065.0,1107.3,17210297
2020-03-11,1105.0,1120.0,1092.0,1113.8,17769198
2020-03-12,1075.0,1080.0,1003.45,1021.3,29500406
2020-03-13,980.05,1081.45,919.2,1069.8,33171603
2020-03-16,1035.0,1037.0,995.0,999.5,15993174
2020-03-17,1008.0,1010.0,954.7,975.1,21338641
2020-03-18,985.0,993.0,865.0,876.9,30593809
2020-03-19,847.0,919.95,795.0,895.55,33610239
2020-03-20,875.0,914.6,824.55,882.85,44319015
2020-03-23,794.6,838.75,765.0,771.55,25142273
2020-03-24,795.25,810.0,738.75,767.7,30528676
2020-03-25,770.45,867.45,755.25,856.75,23614449
2020-03-26,870.1,937.7,841.0,901.1,28521681
2020-03-27,944.95,988.65,872.1,904.45,27619436
2020-03-30,880.0,887.0,828.0,831.65,19634313
2020-03-31,853.8,873.6,838.0,861.9,17605997
2020-04-01,863.85,863.85,820.0,829.65,14551758
2020-04-03,843.0,844.0,810.0,813.85,17499063
2020-04-07,874.0,907.3,845.35,896.1,30206626
2020-04-08,879.95,945.0,866.1,888.9,28109877
2020-04-09,913.0,930.9,890.0,925.05,22229012
2020-04-13,934.0,946.7,886.2,895.35,17079259
2020-04-15,930.5,930.5,843.0,863.3,28989523
2020-04-16,865.0,890.7,856.25,879.75,26927231
2020-04-17,915.0,920.0,887.25,910.3,27941831
2020-04-20,951.0,960.95,935.0,944.85,33116614
2020-04-21,925.0,934.0,908.0,921.65,16589148
2020-04-22,919.15,933.0,907.3,928.6,19144678
2020-04-23,935.0,958.5,912.55,954.95,20450895
2020-04-24,933.0,958.4,926.0,938.05,16642831
2020-04-27,945.15,957.4,926.3,929.7,13710727
2020-04-28,943.8,943.8,922.0,931.4,14720773
2020-04-29,935.0,992.7,934.1,977.1,27939019
2020-04-30,1001.4,1019.0,992.1,1001.8,21897643
2020-05-04,957.5,960.0,917.5,923.0,13361177
2020-05-05,938.0,944.0,908.05,911.45,14837190
2020-05-06,919.0,950.0,905.65,946.4,16893140
2020-05-07,940.5,943.3,921.35,925.0,10916003
2020-05-08,942.0,943.95,925.2,929.05,10403747
2020-05-11,937.0,954.0,914.0,915.8,14275392
2020-05-12,901.0,909.4,871.1,901.55,24784324
2020-05-13,951.0,960.0,922.1,927.65,22173554
2020-05-14,898.0,911.0,890.0,893.7,19777445
2020-05-15,890.5,892.4,875.0,888.15,12174870
2020-05-18,888.0,888.0,831.3,836.65,23326656
2020-05-19,860.85,867.3,826.1,830.65,23730561
2020-05-20,836.45,864.0,832.2,857.1,20007413
2020-05-21,861.45,884.0,852.3,859.55,24239683
2020-05-22,850.0,870.3,833.05,838.85,21025849
2020-05-26,857.0,871.75,848.75,852.4,19002589
2020-05-27,859.9,909.8,857.15,903.65,28013227
2020-05-28,920.0,950.0,913.95,945.25,37744926
2020-05-29,944.0,955.0,923.45,951.65,26512600
2020-06-01,975.0,995.0,966.1,987.65,19595373
2020-06-02,986.7,1005.0,975.2,1001.0,20811909
2020-06-03,1020.0,1046.25,1015.45,1022.25,25273067
2020-06-04,1028.05,1038.95,991.1,1001.7,27139478
2020-06-05,1003.1,1042.4,1002.8,1033.35,17598103
2020-06-08,1060.0,1066.65,1006.4,1015.9,24906362
2020-06-09,1020.0,1026.75,979.55,987.3,30922894
2020-06-10,990.0,999.85,978.2,991.85,18248880
2020-06-11,985.0,988.4,965.0,968.6,15449142
2020-06-12,928.0,986.65,928.0,982.75,21322880
2020-06-15,968.0,974.0,943.0,949.85,16004973
2020-06-16,975.0,993.95,952.0,990.4,22700113
2020-06-17,989.0,998.9,973.25,979.25,18479504
2020-06-18,980.0,1024.9,972.0,1019.95,20435469
2020-06-19,1017.95,1043.0,1012.15,1033.35,23939324
2020-06-22,1039.45,1045.95,1023.8,1028.75,14847321
2020-06-23,1039.0,1045.0,1016.55,1042.3,14415640
2020-06-24,1048.5,1057.5,1030.05,1032.5,19714664
2020-06-25,1021.9,1049.0,1007.0,1028.75,35323457
2020-06-26,1041.0,1063.0,1028.0,1056.45,19986677
2020-06-29,1037.0,1082.6,1037.0,1076.05,23003725
2020-06-30,1074.0,1078.55,1056.3,1065.85,17873316
2020-07-01,1065.85,1096.0,1061.3,1084.6,17423378
2020-07-02,1090.3,1111.25,1085.2,1089.4,18477248
2020-07-03,1093.0,1095.8,1070.0,1073.95,13798879
2020-07-06,1107.95,1119.9,1100.0,1103.0,17779243
2020-07-07,1109.4,1111.7,1093.05,1105.15,12175425
2020-07-08,1107.0,1124.9,1105.0,1110.35,15028412
2020-07-09,1118.0,1129.7,1107.25,1124.95,10057717
2020-07-10,1117.9,1120.0,1099.55,1105.1,8781604
2020-07-13,1109.9,1113.0,1071.3,1080.25,14961695
2020-07-14,1062.6,1068.9,1050.0,1058.85,13306511
2020-07-15,1070.2,1079.0,1050.1,1053.15,10487246
2020-07-16,1053.65,1065.5,1034.1,1062.55,11831256
2020-07-17,1059.05,1104.0,1058.3,1098.45,14202933
2020-07-20,1135.0,1152.9,1124.15,1133.05,32562064
2020-07-21,1152.05,1157.95,1134.0,1138.55,23757768
2020-07-22,1138.5,1144.5,1117.55,1126.35,12359024
2020-07-23,1125.0,1143.9,1116.25,1130.4,10074805
2020-07-24,1122.9,1122.9,1101.25,1119.1,9799222
2020-07-27,1099.85,1103.0,1075.35,1079.5,18985167
2020-07-28,1079.0,1094.4,1059.5,1086.65,17798330
2020-07-29,1081.0,1088.5,1055.55,1064.6,16796652
2020-07-30,1074.0,1083.65,1046.7,1050.65,13478951
2020-07-31,1057.7,1057.7,1020.05,1032.8,18865230
2020-08-03,1025.95,1026.95,993.0,1002.0,15891781
2020-08-04,1008.0,1061.05,1003.0,1041.65,30153418
2020-08-05,1047.95,1055.8,1020.0,1027.55,16610696
2020-08-06,1037.0,1055.0,1026.25,1040.7,16823558
2020-08-07,1034.85,1047.2,1020.6,1043.85,12418816
2020-08-10,1044.0,1064.0,1043.8,1050.65,11086465
2020-08-11,1048.5,1071.0,1048.5,1066.65,10068150
2020-08-12,1065.0,1066.0,1048.0,1063.7,10333222
2020-08-13,1067.95,1071.35,1056.5,1059.05,9946370
2020-08-14,1065.9,1065.9,1027.3,1034.45,10462350
2020-08-17,1047.0,1047.0,1020.2,1032.75,9780591
2020-08-18,1028.0,1061.65,1022.0,1056.5,12020562
2020-08-19,1065.0,1069.8,1056.25,1066.6,8858056
2020-08-20,1054.95,1068.95,1052.0,1059.0,9608591
2020-08-21,1065.4,1088.8,1064.6,1085.65,14462237
2020-08-24,1086.0,1122.95,1085.65,1117.05,18389929
2020-08-25,1119.0,1127.0,1106.2,1119.7,13800972
2020-08-26,1121.0,1131.75,1109.5,1118.45,12595131
2020-08-27,1125.8,1129.9,1106.25,1112.1,10323015
2020-08-28,1111.95,1125.0,1095.0,1114.5,19349069
2020-08-31,1129.5,1148.8,1100.7,1115.85,19250721
2020-09-01,1128.0,1143.6,1108.0,1127.3,14438949
2020-09-02,1124.1,1139.0,1120.7,1134.15,9880855
2020-09-03,1137.25,1145.95,1128.0,1130.9,9916701
2020-09-04,1110.0,1125.4,1104.4,1119.3,11830686
2020-09-07,1116.3,1119.5,1099.0,1110.5,8807764
2020-09-08,1114.0,1118.8,1103.0,1112.45,7312460
2020-09-09,1101.0,1110.0,1091.25,1096.5,7864545
2020-09-10,1103.0,1104.85,1084.0,1090.55,7594209
2020-09-11,1096.45,1104.85,1071.0,1078.65,10397545
2020-09-14,1088.0,1094.0,1052.35,1057.95,10825874
2020-09-15,1068.0,1076.15,1058.1,1070.5,8252566
2020-09-16,1070.2,1096.0,1068.35,1093.65,9355126
2020-09-17,1084.0,1094.0,1078.0,1083.6,9159413
2020-09-18,1092.0,1092.2,1047.2,1057.3,11740889
2020-09-21,1055.0,1071.35,1041.5,1049.3,9921439
2020-09-22,1054.05,1058.15,1029.5,1035.4,9310339
2020-09-23,1046.0,1055.0,1034.35,1047.25,8039935
2020-09-24,1038.0,1047.0,1025.0,1030.4,9904895
2020-09-25,1050.0,1051.95,1025.65,1044.0,10160775
2020-09-28,1048.95,1059.0,1042.65,1054.2,8076211
2020-09-29,1058.0,1069.9,1051.0,1062.55,6322274
2020-09-30,1060.0,1086.9,1052.0,1078.6,9407038
2020-10-01,1090.1,1110.0,1090.1,1106.95,10601566
2020-10-05,1112.0,1132.0,1111.0,1114.35,8470109
2020-10-06,1135.05,1148.0,1126.2,1144.1,9685997
2020-10-07,1144.9,1164.85,1137.6,1162.25,10624527
2020-10-08,1180.0,1203.0,1163.35,1191.8,17530368
2020-10-09,1201.0,1237.0,1191.65,1233.55,22486215
2020-10-12,1231.55,1242.75,1205.6,1213.65,9610277
2020-10-13,1213.4,1222.45,1195.0,1198.45,9177015
2020-10-14,1195.55,1214.3,1175.5,1211.5,11291473
2020-10-15,1214.2,1217.0,1164.0,1169.25,14123569
2020-10-16,1180.0,1203.5,1173.0,1199.35,12911559
2020-10-19,1235.0,1235.0,1192.6,1203.55,21179884
2020-10-20,1207.5,1227.4,1205.9,1223.95,13705994
2020-10-21,1230.6,1251.0,1221.7,1246.7,17820565
2020-10-22,1239.95,1250.0,1223.0,1233.3,10956548
2020-10-23,1243.5,1248.45,1231.2,1235.8,7933126
2020-10-26,1229.8,1242.0,1204.6,1210.9,9786023
2020-10-27,1226.0,1236.0,1197.85,1233.1,12158922
2020-10-28,1228.0,1232.0,1201.5,1209.6,8285625
2020-10-29,1200.6,1204.45,1178.5,1187.2,11530152
2020-10-30,1182.55,1199.3,1176.35,1183.55,5761470
2020-11-02,1194.35,1225.0,1177.5,1215.25,10963040
2020-11-03,1226.45,1250.75,1225.5,1247.95,14082115
2020-11-04,1252.0,1264.8,1230.0,1257.4,11702411
2020-11-05,1266.0,1276.0,1252.35,1269.2,10716964
2020-11-06,1266.25,1310.0,1265.5,1307.65,17852862
2020-11-09,1315.2,1345.95,1315.2,1340.55,13144220
2020-11-10,1357.0,1395.0,1351.55,1393.65,20758678
2020-11-11,1399.9,1414.8,1370.5,1389.95,18058097
2020-11-12,1377.4,1388.55,1360.0,1371.7,13526974
2020-11-13,1368.8,1368.8,1347.0,1358.8,11236240
2020-11-14,1367.8,1374.95,1365.2,1369.7,917533
2020-11-17,1385.8,1412.6,1380.6,1408.45,15529950
2020-11-18,1403.0,1419.0,1399.05,1408.7,9431388
2020-11-19,1389.7,1399.45,1368.0,1374.35,10133441
2020-11-20,1372.65,1408.4,1365.05,1403.65,10202681
2020-11-23,1415.0,1423.65,1375.35,1394.6,12623318
2020-11-24,1408.0,1445.0,1402.05,1438.2,20077200
2020-11-25,1451.3,1464.4,1397.0,1402.8,12076301
2020-11-26,1415.0,1432.0,1387.0,1426.65,13971563
2020-11-27,1431.8,1446.0,1415.55,1440.85,8997290
2020-12-01,1440.85,1449.0,1425.5,1433.3,8573787
2020-12-02,1431.0,1431.8,1394.8,1406.95,8946075
2020-12-03,1429.0,1432.0,1374.05,1377.2,18966611
2020-12-04,1381.0,1401.45,1373.3,1385.6,13456161
2020-12-07,1375.0,1379.95,1358.1,1372.25,12158159
2020-12-08,1375.0,1388.8,1365.15,1376.3,9728948
2020-12-09,1377.0,1410.05,1375.05,1407.2,11034537
2020-12-10,1398.0,1402.0,1375.75,1385.85,9863983
2020-12-11,1390.05,1395.0,1373.0,1382.8,10678192
2020-12-14,1383.0,1388.0,1368.0,1372.15,8611025
2020-12-15,1380.8,1394.95,1366.0,1391.3,10780718
2020-12-16,1404.0,1416.8,1394.5,1410.7,8416046
2020-12-17,1418.6,1445.0,1404.5,1441.8,10962239
2020-12-18,1435.0,1439.7,1406.3,1411.35,11497959
2020-12-21,1417.5,1423.85,1366.7,1372.65,11880912
2020-12-22,1384.8,1384.8,1345.0,1373.1,11425779
2020-12-23,1367.5,1380.95,1361.05,1375.65,7733697
2020-12-24,1389.4,1404.0,1377.0,1397.1,7476094
2020-12-28,1405.0,1421.0,1404.0,1412.85,5849597
2020-12-29,1421.05,1434.75,1420.0,1427.2,7247673
2020-12-30,1439.9,1439.9,1413.0,1432.5,8108363
2020-12-31,1435.0,1444.0,1425.05,1436.3,11072875
2021-01-01,1440.0,1443.0,1420.6,1425.05,4405469
